transaction_id,user_id,recipient_id,created_ts,send_amount,send_currency,receive_amount,receive_currency,fx_rate,fee_amount,payment_method,payout_method,device_id,ip_address,status,decline_reason
T0005202,U00244,R00498,2026-01-29 13:23:15,387.56,EUR,638380.4,NGN,1647.1817,3.88,debit_card,bank,DV00244,DE.207.244.223,completed,
T0003675,U00171,R00357,2026-01-29 13:23:51,95.2,EUR,159034.16,NGN,1670.476,0.95,bank_transfer,bank,DV00171,DE.56.103.15,completed,
T0002139,U00105,R00221,2026-01-29 13:23:58,32.43,USD,49095.26,NGN,1514.0068,0.5,debit_card,bank,DV00105,US.70.75.233,completed,
T0001415,U00072,R00155,2026-01-29 13:48:21,95.78,EUR,268149.07,TZS,2799.6191,0.96,google_pay,tigopesa,DV00072,DE.131.1.158,completed,
T0003261,U00153,R00317,2026-01-29 14:20:20,65.18,EUR,181708.46,TZS,2787.7066,0.65,google_pay,mpesa,DV00153,DE.18.5.249,completed,
T0003680,U00172,R00358,2026-01-29 14:21:49,217.67,GBP,717071.88,TZS,3294.3508,2.18,bank_transfer,tigopesa,DV00172,GB.160.217.58,completed,
T0003608,U00167,R00349,2026-01-29 14:27:27,118.92,GBP,2253.85,GHS,18.9522,1.19,bank_transfer,bank,DV00167,GB.189.173.178,failed,insufficient_funds
T0013012,U00590,R01193,2026-01-29 14:37:15,168.62,USD,441725.65,TZS,2619.6892,1.69,google_pay,tigopesa,DV00590,US.74.111.92,completed,
T0014039,U00638,R01280,2026-01-29 14:41:31,80.6,USD,10420.51,KES,129.2888,0.81,bank_transfer,mpesa,DV00638,US.65.239.154,completed,
T0010738,U00488,R01000,2026-01-29 15:04:25,92.09,USD,240817.98,TZS,2614.9848,0.92,bank_transfer,mpesa,DV00488,US.11.147.33,completed,
T0013857,U00630,R01266,2026-01-29 15:06:25,220.84,GBP,1030493.52,UGX,4666.1692,2.21,apple_pay,airtel_money,DV00630,GB.192.186.161,completed,
T0003251,U00153,R00316,2026-01-29 15:26:57,78.31,EUR,217270.22,TZS,2774.5774,0.78,debit_card,mpesa,DV00153,DE.87.231.93,completed,
T0007590,U00355,R00726,2026-01-29 15:31:25,304.9,GBP,5786.62,GHS,18.9785,3.05,bank_transfer,mtn_momo,DV00355,GB.29.79.26,completed,
T0009172,U00420,R00871,2026-01-29 15:35:01,158.18,USD,2401.57,GHS,15.1829,1.58,debit_card,bank,DV00420,US.215.80.97,completed,
T0003851,U00181,R00382,2026-01-29 15:44:05,206.64,USD,543076.78,TZS,2628.1088,2.07,apple_pay,mpesa,DV00181,US.153.200.173,completed,
T0010256,U00469,R00966,2026-01-29 15:53:38,58.38,GBP,9656.44,KES,165.4202,0.58,bank_transfer,mpesa,DV00469,GB.186.117.142,completed,
T0007337,U00345,R00704,2026-01-29 15:54:04,188.89,GBP,361340.76,NGN,1913.0063,1.89,apple_pay,bank,DV00345,GB.83.60.214,completed,
T0002353,U00115,R00245,2026-01-29 15:56:54,30.79,GBP,100488.63,TZS,3263.4293,0.5,debit_card,mpesa,DV00115,GB.10.8.98,completed,
T0015244,U00696,R01402,2026-01-29 16:14:51,163.58,GBP,26955.24,KES,164.7861,1.64,google_pay,mpesa,DV00696,GB.84.12.240,completed,
T0013310,U00603,R01220,2026-01-29 16:18:04,152.51,GBP,2917.25,GHS,19.1285,1.53,apple_pay,bank,DV00603,GB.5.196.119,completed,
T0012435,U00565,R01139,2026-01-29 16:19:42,444.85,GBP,73014.78,KES,164.135,4.45,bank_transfer,bank,DV00565,GB.57.48.183,completed,
T0001805,U00090,R00189,2026-01-29 16:23:55,278.64,EUR,790795.97,TZS,2838.0433,2.79,debit_card,tigopesa,DV00090,DE.197.109.128,completed,
T0010324,U00471,R00968,2026-01-29 16:30:53,122.91,GBP,574276.87,UGX,4672.2737,1.23,bank_transfer,airtel_money,DV00471,GB.94.245.239,completed,
T0013607,U00617,R01244,2026-01-29 16:49:36,122.01,GBP,576010.34,UGX,4721.1892,1.22,debit_card,airtel_money,DV00617,GB.30.119.16,completed,
T0003839,U00181,R00380,2026-01-29 16:59:11,573.92,USD,1473793.66,TZS,2567.964,5.74,google_pay,tigopesa,DV00181,US.178.164.238,completed,
T0013915,U00631,R01267,2026-01-29 17:02:54,66.79,USD,8595.27,KES,128.6972,0.67,apple_pay,bank,DV00631,US.201.15.19,completed,
T0000584,U00030,R00070,2026-01-29 17:16:34,116.12,GBP,546069.12,UGX,4702.7216,1.16,debit_card,mtn_momo,DV00030,GB.214.106.250,completed,
T0010401,U00473,R00970,2026-01-29 17:24:49,138.2,USD,2045.69,GHS,14.8026,1.38,debit_card,mtn_momo,DV00473,US.130.133.30,completed,
T0012116,U00553,R01116,2026-01-29 17:39:00,78.78,GBP,150473.15,NGN,1909.9356,0.79,debit_card,bank,DV00553,GB.28.114.1,completed,
T0010838,U00493,R01009,2026-01-29 18:14:18,178.25,EUR,709470.84,UGX,3980.1566,1.78,debit_card,airtel_money,DV00493,DE.188.210.170,completed,
T0014238,U00647,R01297,2026-01-29 18:45:14,40.17,GBP,131752.72,TZS,3280.0174,0.5,debit_card,mpesa,DV00647,GB.186.212.230,completed,
T0002474,U00119,R00253,2026-01-29 18:59:14,47.06,GBP,893.31,GHS,18.9834,0.5,google_pay,mtn_momo,DV00119,GB.13.112.42,completed,
T0000964,U00049,R00111,2026-01-29 18:59:51,138.48,GBP,463815.75,TZS,3349.2801,1.38,apple_pay,tigopesa,DV00049,GB.230.84.108,completed,
T0016058,U00734,R01481,2026-01-29 19:20:07,203.44,GBP,382680.34,NGN,1881.0738,2.03,debit_card,bank,DV00734,GB.137.20.162,completed,
T0013509,U00611,R01233,2026-01-29 19:20:18,155.31,EUR,435055.76,TZS,2801.1359,1.55,bank_transfer,mpesa,DV00611,DE.249.103.87,completed,
T0001183,U00060,R00133,2026-01-29 19:21:35,172.66,USD,22248.05,KES,128.8562,1.73,bank_transfer,mpesa,DV00060,US.204.221.155,completed,
T0012752,U00577,R01163,2026-01-29 19:22:53,112.34,GBP,18414.39,KES,163.9231,1.12,apple_pay,bank,DV00577,GB.133.212.188,completed,
T0012627,U00572,R01152,2026-01-29 19:33:49,144.78,EUR,237544.61,NGN,1640.7489,1.45,bank_transfer,bank,DV00572,DE.130.113.141,completed,
T0008895,U00409,R00853,2026-01-29 19:44:38,186.45,USD,280689.28,NGN,1505.4409,1.86,bank_transfer,bank,DV00409,US.254.232.208,completed,
T0011397,U00520,R01058,2026-01-29 19:57:05,182.51,GBP,847810.03,UGX,4645.2272,1.83,google_pay,mtn_momo,DV00520,GB.206.94.152,completed,
T0001983,U00098,R00204,2026-01-29 19:57:47,450.29,GBP,2135389.72,UGX,4742.2416,4.5,google_pay,mtn_momo,DV00098,GB.81.50.194,completed,
T0015066,U00689,R01387,2026-01-29 20:19:58,302.38,GBP,5820.16,GHS,19.2478,3.02,debit_card,bank,DV00689,GB.241.244.221,completed,
T0001828,U00091,R00191,2026-01-29 20:41:05,80.12,USD,1211.25,GHS,15.1184,0.8,debit_card,bank,DV00091,US.213.30.194,completed,
T0006859,U00323,R00660,2026-01-29 20:51:20,49.79,GBP,8252.57,KES,165.7498,0.5,debit_card,mpesa,DV00323,GB.41.53.251,completed,
T0013934,U00633,R01270,2026-01-29 21:19:45,269.07,EUR,443853.34,NGN,1649.5527,2.69,bank_transfer,bank,DV00633,DE.196.60.142,completed,
T0008854,U00407,R00848,2026-01-29 21:40:30,165.84,GBP,27052.62,KES,163.1213,1.66,bank_transfer,bank,DV00407,GB.171.206.19,completed,
T0002403,U00117,R00250,2026-01-29 21:49:41,203.43,EUR,816557.87,UGX,4013.8556,2.03,apple_pay,mtn_momo,DV00117,DE.6.244.202,completed,
T0013127,U00597,R01209,2026-01-29 21:50:24,71.28,USD,266422.1,UGX,3737.5075,0.71,apple_pay,mtn_momo,DV00597,US.138.131.57,completed,
T0015469,U00707,R01420,2026-01-29 22:20:58,50.65,GBP,167153.02,TZS,3300.2432,0.51,debit_card,tigopesa,DV00707,GB.178.171.11,completed,
T0006612,U00311,R00634,2026-01-29 22:23:29,108.6,GBP,17800.73,KES,163.9092,1.09,debit_card,bank,DV00311,GB.73.241.213,completed,
T0015421,U00705,R01418,2026-01-29 22:55:04,145.29,USD,383094.84,TZS,2636.7901,1.45,bank_transfer,tigopesa,DV00705,US.13.154.28,failed,card_declined
T0016203,U00740,R01493,2026-01-30 06:12:53,384.43,USD,578499.72,NGN,1504.8137,3.84,debit_card,bank,DV00740,US.221.73.147,completed,
T0016465,U00751,R01516,2026-01-30 06:20:31,150.01,USD,2237.26,GHS,14.9143,1.5,debit_card,bank,DV00751,US.65.125.144,completed,
T0008214,U00380,R00782,2026-01-30 06:20:47,321.93,GBP,6037.53,GHS,18.7541,3.22,debit_card,bank,DV00380,GB.177.45.89,completed,
T0008047,U00374,R00765,2026-01-30 06:22:29,344.57,GBP,1616603.93,UGX,4691.6782,3.45,debit_card,mtn_momo,DV00374,GB.230.142.224,completed,
T0010027,U00459,R00946,2026-01-30 06:35:16,179.05,USD,268206.77,NGN,1497.9154,1.79,debit_card,bank,DV00459,US.128.180.185,completed,
T0003817,U00180,R00378,2026-01-30 06:37:18,124.29,EUR,2020.18,GHS,16.2539,1.24,debit_card,bank,DV00180,DE.145.70.17,completed,
T0016348,U00745,R01504,2026-01-30 06:56:49,236.65,USD,3531.13,GHS,14.9216,2.37,debit_card,mtn_momo,DV00745,US.67.50.75,completed,
T0006837,U00322,R00657,2026-01-30 07:02:30,204.72,USD,308771.66,NGN,1508.2763,2.05,debit_card,bank,DV00322,US.195.53.16,completed,
T0007806,U00365,R00745,2026-01-30 07:21:06,214.19,GBP,4106.63,GHS,19.1733,2.14,debit_card,mtn_momo,DV00365,GB.212.50.247,completed,
T0010755,U00490,R01005,2026-01-30 07:23:06,398.54,USD,1034381.28,TZS,2595.4403,3.99,bank_transfer,mpesa,DV00490,US.3.99.187,completed,
T0009571,U00438,R00901,2026-01-30 07:38:40,214.56,EUR,599920.32,TZS,2795.9859,2.15,apple_pay,tigopesa,DV00438,DE.218.129.20,completed,
T0011656,U00533,R01078,2026-01-30 07:42:27,293.59,USD,4421.59,GHS,15.0606,2.94,bank_transfer,mtn_momo,DV00533,US.159.156.242,completed,
T0009597,U00439,R00902,2026-01-30 07:45:41,329.08,USD,4887.18,GHS,14.8509,3.29,bank_transfer,mtn_momo,DV00439,US.172.130.145,completed,
T0001622,U00081,R00169,2026-01-30 08:54:29,137.03,GBP,261600.81,NGN,1909.1054,1.37,apple_pay,bank,DV00081,GB.166.127.250,completed,
T0008093,U00376,R00771,2026-01-30 08:55:04,134.85,GBP,259124.41,NGN,1921.5466,1.35,bank_transfer,bank,DV00376,GB.145.170.165,completed,
T0016500,U00752,R01519,2026-01-30 09:01:40,351.81,GBP,1144350.83,TZS,3252.7244,3.52,debit_card,tigopesa,DV00752,GB.252.225.84,completed,
T0005766,U00273,R00553,2026-01-30 09:17:38,147.78,EUR,243326.8,NGN,1646.5072,1.48,bank_transfer,bank,DV00273,DE.179.125.65,failed,insufficient_funds
T0002325,U00114,R00243,2026-01-30 09:19:28,311.93,USD,815539.7,TZS,2614.4787,3.12,debit_card,mpesa,DV00114,US.231.89.69,completed,
T0013643,U00618,R01245,2026-01-30 09:24:25,88.57,EUR,12433.7,KES,140.3788,0.89,bank_transfer,bank,DV00618,DE.102.166.220,completed,
T0015351,U00702,R01414,2026-01-30 09:28:36,194.59,GBP,650256.78,TZS,3341.6516,1.95,apple_pay,mpesa,DV00702,GB.83.56.38,completed,
T0000407,U00020,R00045,2026-01-30 09:29:45,434.99,GBP,71261.96,KES,163.824,4.35,bank_transfer,bank,DV00020,GB.183.83.102,completed,
T0006164,U00290,R00589,2026-01-30 09:30:43,203.17,GBP,948497.99,UGX,4668.5225,2.03,debit_card,airtel_money,DV00290,GB.116.134.22,completed,
T0013462,U00608,R01228,2026-01-30 09:40:03,110.51,EUR,184954.02,NGN,1673.6453,1.11,debit_card,bank,DV00608,DE.110.51.133,completed,
T0011124,U00506,R01032,2026-01-30 09:46:18,212.5,GBP,35586.8,KES,167.4692,2.12,debit_card,bank,DV00506,GB.90.49.7,completed,
T0004559,U00214,R00443,2026-01-30 09:55:07,155.66,GBP,296534.21,NGN,1905.0599,1.56,google_pay,bank,DV00214,GB.16.79.81,completed,
T0008056,U00375,R00768,2026-01-30 10:02:51,136.1,GBP,22203.12,KES,163.1437,1.36,google_pay,mpesa,DV00375,GB.40.93.194,completed,
T0004694,U00219,R00451,2026-01-30 10:27:26,408.06,GBP,7666.38,GHS,18.7875,4.08,google_pay,mtn_momo,DV00219,GB.5.11.163,completed,
T0013683,U00620,R01248,2026-01-30 10:30:56,229.83,GBP,1070363.06,UGX,4657.2913,2.3,debit_card,airtel_money,DV00620,GB.1.38.184,completed,
T0009945,U00455,R00940,2026-01-30 10:39:14,188.82,EUR,3150.65,GHS,16.6856,1.89,debit_card,mtn_momo,DV00455,DE.19.190.248,completed,
T0003775,U00177,R00372,2026-01-30 10:44:56,378.41,USD,5751.76,GHS,15.1998,3.78,bank_transfer,bank,DV00177,US.117.90.8,completed,
T0004288,U00201,R00419,2026-01-30 10:53:27,165.73,GBP,27647.3,KES,166.8233,1.66,debit_card,bank,DV00201,GB.138.172.35,completed,
T0016572,U00754,R01522,2026-01-30 11:07:14,276.99,GBP,45284.85,KES,163.4877,2.77,debit_card,bank,DV00754,GB.84.212.88,completed,
T0005382,U00252,R00511,2026-01-30 11:07:25,198.06,EUR,798649.35,UGX,4032.2751,1.98,debit_card,airtel_money,DV00252,DE.181.50.162,completed,
T0008876,U00409,R00853,2026-01-30 11:11:18,190.53,USD,284650.61,NGN,1494.0062,1.91,debit_card,bank,DV00409,US.178.202.148,completed,
T0001953,U00097,R00203,2026-01-30 11:31:17,434.55,USD,6438.01,GHS,14.8152,4.35,bank_transfer,mtn_momo,DV00097,US.80.131.50,completed,
T0017285,U00788,R01589,2026-01-30 11:33:44,112.68,GBP,2113.0,GHS,18.7521,1.13,bank_transfer,mtn_momo,DV00788,GB.144.23.39,completed,
T0010330,U00471,R00968,2026-01-30 11:35:26,196.64,GBP,925564.05,UGX,4706.9902,1.97,debit_card,airtel_money,DV00471,GB.234.10.227,completed,
T0007098,U00334,R00683,2026-01-30 11:38:25,158.77,GBP,735262.48,UGX,4631.1302,1.59,bank_transfer,airtel_money,DV00334,GB.65.93.35,completed,
T0016906,U00770,R01558,2026-01-30 12:12:19,158.64,GBP,25803.23,KES,162.651,1.59,apple_pay,mpesa,DV00770,GB.211.250.149,completed,
T0002849,U00136,R00285,2026-01-30 12:15:17,72.89,EUR,10293.87,KES,141.2166,0.73,debit_card,mpesa,DV00136,DE.240.97.56,completed,
T0016575,U00754,R01522,2026-01-30 12:23:03,172.61,GBP,28823.95,KES,166.986,1.73,apple_pay,bank,DV00754,GB.170.151.178,completed,
T0013454,U00607,R01226,2026-01-30 12:37:13,154.34,USD,2347.9,GHS,15.2125,1.54,bank_transfer,mtn_momo,DV00607,US.3.20.71,completed,
T0003967,U00186,R00389,2026-01-30 12:39:19,190.72,USD,282315.85,NGN,1480.2337,1.91,bank_transfer,bank,DV00186,US.51.175.133,failed,payout_provider_error
T0003407,U00158,R00327,2026-01-30 12:41:46,250.12,GBP,476013.37,NGN,1903.1189,2.5,bank_transfer,bank,DV00158,GB.48.219.47,completed,
T0014117,U00642,R01287,2026-01-30 13:03:27,313.2,EUR,522040.51,NGN,1666.7864,3.13,debit_card,bank,DV00642,DE.236.197.35,completed,
T0010146,U00463,R00954,2026-01-30 13:06:05,307.25,GBP,50089.28,KES,163.023,3.07,debit_card,mpesa,DV00463,GB.108.52.89,completed,
T0000316,U00015,R00035,2026-01-30 13:11:45,158.17,EUR,258349.3,NGN,1633.3284,1.58,debit_card,bank,DV00015,DE.137.55.243,completed,
T0004527,U00213,R00442,2026-01-30 13:11:54,571.79,GBP,2710306.68,UGX,4740.0724,5.72,debit_card,airtel_money,DV00213,GB.65.136.154,completed,
T0001113,U00056,R00124,2026-01-30 13:30:30,229.87,GBP,4316.11,GHS,18.7763,2.3,apple_pay,bank,DV00056,GB.138.193.82,completed,
T0014480,U00660,R01323,2026-01-30 13:40:33,172.43,EUR,486084.94,TZS,2819.0534,1.72,bank_transfer,mpesa,DV00660,DE.189.80.59,completed,
T0009497,U00435,R00897,2026-01-30 13:59:08,365.77,EUR,6088.72,GHS,16.6465,3.66,bank_transfer,bank,DV00435,DE.149.8.163,completed,
T0017187,U00785,R01584,2026-01-30 14:05:59,31.99,GBP,5266.14,KES,164.6251,0.5,debit_card,bank,DV00785,GB.9.85.144,completed,
T0002301,U00113,R00239,2026-01-30 14:09:13,392.28,GBP,1299966.65,TZS,3313.9111,3.92,debit_card,mpesa,DV00113,GB.86.156.42,completed,
T0007089,U00333,R00679,2026-01-30 14:18:24,292.13,USD,439424.48,NGN,1504.2123,2.92,google_pay,bank,DV00333,US.78.177.236,completed,
T0014808,U00678,R01363,2026-01-30 14:23:49,276.28,USD,726615.7,TZS,2629.9835,2.76,debit_card,mpesa,DV00678,US.89.244.234,completed,
T0008184,U00379,R00780,2026-01-30 14:35:51,275.93,USD,413821.93,NGN,1499.75,2.76,google_pay,bank,DV00379,US.37.109.107,completed,
T0005743,U00271,R00548,2026-01-30 14:37:06,468.34,USD,7077.79,GHS,15.1125,4.68,debit_card,bank,DV00271,US.80.181.169,completed,
T0011718,U00535,R01081,2026-01-30 14:53:39,149.67,EUR,248377.76,NGN,1659.4961,1.5,bank_transfer,bank,DV00535,DE.249.179.71,completed,
T0015974,U00731,R01475,2026-01-30 14:55:09,261.62,GBP,1227248.81,UGX,4690.9693,2.62,bank_transfer,mtn_momo,DV00731,GB.51.5.66,completed,
T0014394,U00654,R01311,2026-01-30 14:55:57,302.65,GBP,5809.94,GHS,19.1968,3.03,debit_card,bank,DV00654,GB.225.216.169,completed,
T0010937,U00498,R01018,2026-01-30 15:04:05,413.76,GBP,776703.8,NGN,1877.203,4.14,debit_card,bank,DV00498,GB.101.61.50,completed,
T0002711,U00130,R00274,2026-01-30 15:05:15,132.51,USD,489843.75,UGX,3696.6959,1.33,debit_card,airtel_money,DV00130,US.126.104.185,completed,
T0008123,U00377,R00774,2026-01-30 15:12:12,112.11,USD,14377.05,KES,128.2378,1.12,debit_card,bank,DV00377,US.10.196.188,completed,
T0008816,U00406,R00847,2026-01-30 15:20:16,141.14,EUR,398213.79,TZS,2821.3838,1.41,bank_transfer,tigopesa,DV00406,DE.119.232.60,completed,
T0005394,U00254,R00516,2026-01-30 15:20:22,68.98,GBP,228324.51,TZS,3309.9731,0.69,bank_transfer,tigopesa,DV00254,GB.254.123.146,completed,
T0004846,U00225,R00462,2026-01-30 16:04:41,227.11,GBP,37529.54,KES,165.2454,2.27,bank_transfer,bank,DV00225,GB.181.55.91,completed,
T0001351,U00068,R00149,2026-01-30 16:14:43,72.95,GBP,238755.87,TZS,3272.9155,0.73,bank_transfer,tigopesa,DV00068,GB.206.182.15,completed,
T0013837,U00628,R01263,2026-01-30 16:20:43,227.57,GBP,4386.95,GHS,19.2772,2.28,bank_transfer,mtn_momo,DV00628,GB.132.225.50,failed,insufficient_funds
T0006656,U00313,R00638,2026-01-30 16:21:53,181.74,USD,23288.79,KES,128.1437,1.82,debit_card,bank,DV00313,US.21.245.184,completed,
T0013713,U00621,R01250,2026-01-30 16:33:35,151.05,GBP,285071.14,NGN,1887.2541,1.51,debit_card,bank,DV00621,GB.201.73.171,completed,
T0011648,U00532,R01077,2026-01-30 16:59:25,141.21,GBP,2662.08,GHS,18.8523,1.41,debit_card,mtn_momo,DV00532,GB.245.71.181,completed,
T0013165,U00598,R01210,2026-01-30 17:06:26,41.46,GBP,795.82,GHS,19.1943,0.5,bank_transfer,mtn_momo,DV00598,GB.74.62.72,completed,
T0015497,U00709,R01423,2026-01-30 17:29:45,46.21,EUR,76994.75,NGN,1666.2891,0.5,google_pay,bank,DV00709,DE.202.2.59,completed,
T0007489,U00351,R00717,2026-01-30 17:37:34,62.65,EUR,1041.59,GHS,16.6252,0.63,debit_card,bank,DV00351,DE.8.78.19,completed,
T0005259,U00248,R00506,2026-01-30 17:43:10,254.05,GBP,489454.68,NGN,1926.6156,2.54,apple_pay,bank,DV00248,GB.92.186.195,completed,
T0012579,U00571,R01150,2026-01-30 17:44:40,207.58,GBP,3960.33,GHS,19.0783,2.08,google_pay,bank,DV00571,GB.117.167.196,completed,
T0015515,U00710,R01426,2026-01-30 17:53:51,352.1,GBP,664984.3,NGN,1888.6501,3.52,debit_card,bank,DV00710,GB.244.223.100,completed,
T0010244,U00468,R00964,2026-01-30 18:12:02,274.01,GBP,1272528.97,UGX,4644.0626,2.74,bank_transfer,mtn_momo,DV00468,GB.25.210.128,completed,
T0000278,U00014,R00031,2026-01-30 18:14:20,147.3,GBP,280799.43,NGN,1906.2983,1.47,debit_card,bank,DV00014,GB.132.116.81,completed,
T0016111,U00737,R01487,2026-01-30 18:21:22,592.29,GBP,2770095.07,UGX,4676.9237,5.92,google_pay,mtn_momo,DV00737,GB.158.16.218,completed,
T0014579,U00667,R01338,2026-01-30 18:22:24,374.0,USD,560057.54,NGN,1497.4759,3.74,debit_card,bank,DV00667,US.181.32.183,failed,insufficient_funds
T0001184,U00060,R00133,2026-01-30 18:34:56,132.01,USD,17019.85,KES,128.9283,1.32,bank_transfer,mpesa,DV00060,US.83.108.189,completed,
T0013512,U00612,R01236,2026-01-30 18:47:56,169.09,GBP,783794.65,UGX,4635.421,1.69,bank_transfer,airtel_money,DV00612,GB.252.118.91,completed,
T0014097,U00640,R01283,2026-01-30 19:29:42,505.29,GBP,83772.3,KES,165.7907,5.05,debit_card,mpesa,DV00640,GB.195.231.160,completed,
T0000777,U00040,R00091,2026-01-30 19:35:48,269.33,EUR,1063060.8,UGX,3947.0186,2.69,apple_pay,airtel_money,DV00040,DE.78.119.114,completed,
T0014273,U00649,R01301,2026-01-30 19:35:53,257.45,USD,663906.02,TZS,2578.7649,2.57,apple_pay,tigopesa,DV00649,US.107.179.208,failed,insufficient_funds
T0013580,U00616,R01242,2026-01-30 19:43:06,128.83,GBP,243905.06,NGN,1893.2332,1.29,google_pay,bank,DV00616,GB.207.177.189,completed,
T0013210,U00599,R01211,2026-01-30 19:47:12,313.1,GBP,601007.35,NGN,1919.5241,3.13,bank_transfer,bank,DV00599,GB.187.210.186,completed,
T0002330,U00114,R00242,2026-01-30 20:04:59,110.62,USD,165898.99,NGN,1499.7647,1.11,debit_card,bank,DV00114,US.110.252.40,completed,
T0011969,U00546,R01103,2026-01-30 20:12:33,169.83,EUR,472431.5,TZS,2781.8589,1.7,bank_transfer,mpesa,DV00546,DE.181.104.28,completed,
T0015514,U00710,R01427,2026-01-30 20:19:48,298.94,GBP,560399.54,NGN,1874.6361,2.99,debit_card,bank,DV00710,GB.142.33.211,completed,
T0001808,U00090,R00190,2026-01-30 20:21:50,195.88,EUR,773179.32,UGX,3947.2732,1.96,debit_card,mtn_momo,DV00090,DE.130.229.42,completed,
T0007220,U00339,R00692,2026-01-30 20:25:12,263.74,GBP,4971.47,GHS,18.85,2.64,debit_card,bank,DV00339,GB.246.45.205,completed,
T0006346,U00300,R00609,2026-01-30 20:34:57,360.88,EUR,1020821.65,TZS,2828.7096,3.61,bank_transfer,tigopesa,DV00300,DE.91.94.99,completed,
T0010172,U00464,R00957,2026-01-30 20:39:15,45.24,USD,167258.96,UGX,3697.1931,0.5,bank_transfer,airtel_money,DV00464,US.32.169.185,completed,
T0001654,U00082,R00173,2026-01-30 20:45:03,452.66,GBP,74494.04,KES,164.5688,4.53,debit_card,mpesa,DV00082,GB.223.192.113,completed,
T0013351,U00604,R01222,2026-01-30 21:08:25,88.49,GBP,410083.84,UGX,4634.0069,0.88,debit_card,airtel_money,DV00604,GB.150.217.238,completed,
T0012276,U00559,R01128,2026-01-30 21:09:19,187.54,GBP,30578.1,KES,163.0518,1.88,debit_card,bank,DV00559,GB.126.231.91,completed,
T0001422,U00072,R00155,2026-01-30 21:20:32,82.86,EUR,233889.16,TZS,2822.7009,0.83,bank_transfer,tigopesa,DV00072,DE.184.95.240,completed,
T0009685,U00443,R00907,2026-01-30 21:21:58,96.67,USD,1463.5,GHS,15.1393,0.97,bank_transfer,mtn_momo,DV00443,US.209.181.100,completed,
T0001323,U00068,R00148,2026-01-30 22:38:45,117.59,GBP,385760.59,TZS,3280.61,1.18,apple_pay,mpesa,DV00068,GB.43.62.99,completed,
T0001809,U00090,R00188,2026-01-31 06:06:29,183.95,EUR,512671.03,TZS,2787.0417,1.84,debit_card,tigopesa,DV00090,DE.212.46.130,completed,
T0015070,U00689,R01386,2026-01-31 06:14:03,400.02,GBP,1324799.16,TZS,3311.8441,4.0,google_pay,mpesa,DV00689,GB.56.189.130,completed,
T0012190,U00557,R01123,2026-01-31 06:14:15,145.39,GBP,24196.04,KES,166.4233,1.45,debit_card,mpesa,DV00557,GB.102.154.204,completed,
T0006160,U00290,R00589,2026-01-31 06:27:47,167.7,GBP,778577.34,UGX,4642.7405,1.68,debit_card,airtel_money,DV00290,GB.122.11.38,completed,
T0005313,U00250,R00509,2026-01-31 06:46:13,167.2,USD,21446.11,KES,128.268,1.67,debit_card,bank,DV00250,US.52.70.214,completed,
T0006653,U00313,R00637,2026-01-31 07:06:41,89.1,USD,331022.76,UGX,3715.1356,0.89,bank_transfer,mtn_momo,DV00313,US.116.40.84,completed,
T0014029,U00638,R01280,2026-01-31 07:13:32,183.64,USD,23688.23,KES,128.9915,1.84,google_pay,mpesa,DV00638,US.111.54.202,completed,
T0003931,U00184,R00387,2026-01-31 07:16:38,426.67,GBP,69634.13,KES,163.2039,4.27,google_pay,bank,DV00184,GB.170.248.101,completed,
T0013693,U00620,R01249,2026-01-31 07:21:55,225.63,GBP,4292.95,GHS,19.0262,2.26,debit_card,mtn_momo,DV00620,GB.146.27.107,completed,
T0000997,U00050,R00112,2026-01-31 07:41:44,127.38,GBP,243476.57,NGN,1911.4458,1.27,debit_card,bank,DV00050,GB.36.14.29,completed,
T0017524,U00799,R01615,2026-01-31 07:51:21,136.5,GBP,638481.24,UGX,4677.6383,1.36,debit_card,airtel_money,DV00799,GB.187.122.211,completed,
T0015436,U00705,R01418,2026-01-31 07:54:54,268.06,USD,687441.63,TZS,2564.4904,2.68,apple_pay,tigopesa,DV00705,US.196.111.213,completed,
T0005601,U00264,R00537,2026-01-31 08:17:26,102.75,GBP,1939.35,GHS,18.875,1.03,debit_card,mtn_momo,DV00264,GB.105.54.37,completed,
